json_file_path,top_entities
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L05_V017\234.json,"Clothing, Man, Person, Human face, Building, Shirt, Glasses, Human head, Window, Poster, Human hair, Suit, Human arm, Toy, Mammal, Human leg, Woman, Sports equipment, Sculpture, Human body"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L12_V011\328.json,"Person, Tree, Car, Land vehicle, Vehicle, Toy, Palm tree, Clothing, Billboard"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L08_V030\123.json,"Poster, Vehicle, Scoreboard, Land vehicle, Window, Digital clock, Car, Auto part, Television, Building, Billboard, Vehicle registration plate, Tree, Mobile phone, Traffic light, Computer monitor, Traffic sign, Plant, Flag, Person"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V011\381.json,"Person, Clothing, Poster, Man, Human face, Human head, Human body, Human hair, Building, Woman"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V025\111.json,"Clothing, Woman, Person, Footwear, Human face, Dress, Poster, Television, Flower, Girl, Man, Billboard, Building, Human hair, Human head, Window, Toy, Human body, Human leg, Human arm"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L06_V029\058.json,"Dress, Woman, Footwear, Human face, Person, Clothing, Television, Girl, Flower, Toy, Poster, Man, Billboard, Human head, Human arm, Human hair, Computer monitor, Human body"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V026\289.json,"Person, Clothing, Helmet, Toy, Man, Human face, Woman, Human head, Poster, Football helmet"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V015\223.json,"Clothing, Man, Human face, Billboard, Shirt, Flag, Person, Skyscraper, Woman, Poster, Tower, Human head, Girl, Human hair, Human body, Human arm, Sports uniform, Human hand, Television, Building"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L03_V013\206.json,"Clothing, Man, Human face, Person, Flag, Poster, Skyscraper, Glasses, Billboard, Woman, Shirt, Human hair, Human head, Boy, Sports equipment, Girl, Tower, Human arm, Human body, Sports uniform"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V011\143.json,"Flag, Poster, Clothing, Dice, Airplane, Traffic sign, Candy, Toy, Ball, Person, Stop sign, Aircraft, Food, Kite, Vehicle, Auto part, Balloon, Weapon, Rocket, Fashion accessory"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V010\224.json,"Shirt, Man, Clothing, Human face, Person, Toy, Bicycle helmet, Footwear, Wheel, Balloon, Poster, Helmet, Human hair, Human head, Human arm, Billboard, Sports equipment, Football helmet, Human body, Tire"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L23_V006\066.json,"Flower, Flag, Traffic sign, Clothing, Poster, Vehicle, Plant, Person, Land vehicle, Rose, Drink, Car, Lily, Woman, Vehicle registration plate, Table, Cocktail, Wheel, Juice, Food"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V006\243.json,"Flag, Clothing, Dice, Toy, Fashion accessory, Candy, Sports uniform, Poster, Person, Food, Ball, Tie, Traffic sign, Airplane, Office supplies, Stop sign, Aircraft, Skirt, Auto part, Footwear"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L11_V021\228.json,"Clothing, Man, Person, Human face, Shirt, Building, Skyscraper, Glasses, Tree, Human hair, Tower, Human head, Poster, Human leg, Trousers, Human arm, Mammal"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L11_V004\214.json,"Clothing, Human face, Man, Flag, Person, Skyscraper, Glasses, Poster, Shirt, Woman, Billboard, Tower, Sports uniform, Human head, Girl, Human hair, Human arm, Human body, Boy, Human hand"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L04_V021\125.json,"Clothing, Woman, Poster, Human face, Person, Footwear, Girl, Dress, Man, Television, Jacket, Window, Human body, Human hair, Billboard, Building, Human arm, Human head, Toy, Human leg"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V020\250.json,"Clothing, Person, Man, Human face, Glasses, Shirt, Boy, Skyscraper, Sports uniform, Sports equipment, Human head, Human hair, Football helmet, Human hand, Tower, Helmet, Human arm, Poster, Billboard, Footwear"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L01_V031\067.json,"Man, Human face, Woman, Clothing, Girl, Boy"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L11_V018\314.json,"Human face, Man, Clothing, Person, Human mouth, Human nose, Human eye, Human hair, Human head, Umbrella, Mammal, Human ear, Building, Billboard, Footwear, Jacket, Skyscraper, Boy, Human body, Window"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L12_V027\149.json,"Man, Human face, Clothing, Woman, Girl, Person, Television, Dress, Human head, Human hair, Human hand, Human arm, Doll, Food, Poster, Human body, Human mouth, Furniture, Picture frame, Suit"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V003\266.json,"Man, Shirt, Human face, Clothing, Skyscraper, Person, Tower, Human hair, Human hand, Human arm, Human head, Human eye, Window, Building, Human body, Bowling equipment, Poster, Billboard, Fashion accessory, Suit"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L02_V014\126.json,"Flag, Clothing, Poster, Dice, Candy, Toy, Airplane, Food, Ball, Traffic sign, Sports uniform, Tie, Fashion accessory, Person, Aircraft, Stop sign, Vehicle, Box, Balloon, Billboard"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L09_V003\319.json,"Clothing, Footwear, Man, Human face, Person, Shirt, Skyscraper, Woman, Boy, Girl, Tower, Human hair, Human head, Poster, Human arm, Shorts, Sports equipment, Human body"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L12_V022\043.json,"Man, Footwear, Person, Clothing, Woman, Boy, Human face, Girl, Sports equipment, Sports uniform, Poster, Plant"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L10_V025\351.json,"Clothing, Flag, Man, Person, Human face, Skyscraper, Tower, Woman, Shirt, Poster, Glasses, Billboard, Human hair, Human head, Girl, Footwear, Human arm, Human body, Toy, Human hand"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L07_V016\249.json,"Person, Man, Clothing, Shirt, Human face, Tie, Sports uniform, Suit, Skyscraper, Land vehicle, Human head, Human hair, Scoreboard, Human arm, Sports equipment, Vehicle, Car, Human hand, Glasses, Toy"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L10_V007\307.json,"Man, Human face, Clothing, Shirt, Skyscraper, Person, Tower, Human hair, Human hand, Human head, Human arm, Poster, Bowling equipment, Window, Human body, Billboard, Human eye, Rocket, Human nose, Building"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L04_V019\078.json,"Billboard, Poster, Tree, Building, Vehicle, Person, Flag, Plant, Clothing, Skyscraper, Television, Land vehicle, Scoreboard, House, Human face, Street light, Sculpture, Man, Christmas tree, Toy"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V002\085.json,"Clothing, Poster, Person, Man, Billboard, Sports uniform, Human leg, Toy, Human hand, Human arm, Television, Jacket, Laptop, Woman, Trousers, Shirt, Human body, Book, Computer monitor, Flag"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V003\230.json,"Clothing, Man, Human face, Person, Shirt, Poster, Billboard, Flag, Toy, Human hair, Woman, Human head, Trousers, Human leg, Picture frame, Human body, Suit, Human arm, Furniture, Skyscraper"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L12_V011\338.json,"Boy, Woman, Footwear, Human face, Clothing, Man, Person, Girl, Tree, Human hair, Sports uniform"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L11_V020\318.json,"Person, Sports equipment, Man, Ball, Football, Boy, Clothing, Mammal, Sports uniform, Toy, Footwear, Volleyball"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V012\257.json,"Person, Toy, Man, Clothing, Poster, Sports uniform, Footwear, Human head, Mammal, Boy, Woman"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L12_V022\044.json,"Man, Footwear, Boy, Person, Woman, Clothing, Human face, Sports uniform, Girl, Tree, Sports equipment, Human body, Human head"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V028\239.json,"Man, Human face, Clothing, Skyscraper, Shirt, Person, Tower, Woman, Poster, Human head, Human hair, Glasses, Building, Human arm, Girl, Human body, Human hand, Jeans, Mammal"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V008\293.json,"Person, Clothing, Street light, Musical instrument, Poster, Television, Human head, Guitar, Man, Human face, Mobile phone, Computer monitor, Laptop, Picture frame, Microphone, Human body, Furniture, Auto part"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V008\075.json,"Man, Clothing, Woman, Person, Television, Street light, Human hair, Human head, Human face, Billboard, Girl, Human body"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V012\234.json,"Man, Clothing, Human face, Shirt, Skyscraper, Person, Television, Poster, Toy, Computer monitor, Human hair, Human head, Building, Tower, Furniture, Swimming pool, Shelf, Tree, Human arm, Suit"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L11_V009\296.json,"Shirt, Man, Human face, Clothing, Person, Sports equipment, Glasses, Human hair, Human head, Human arm, Poster, Food, Human hand, Toy, Flag, Boy, Weapon, Ball, Tennis racket, Baseball bat"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L09_V003\318.json,"Clothing, Man, Footwear, Human face, Person, Boy, Skyscraper, Shirt, Woman, Tower, Human hair, Sports equipment, Human head, Human body, Shorts, Girl, Poster"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V005\278.json,"Man, Tree, Clothing, Human face, Shirt, Skyscraper, Person, Tower, Human hand, Poster, Human hair, House, Human head, Palm tree, Plant, Human arm, Human eye, Building, Mammal, Human body"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V005\351.json,"Man, Clothing, Shirt, Human face, Person, Flag, Billboard, Skyscraper, Woman, Glasses, Poster, Girl, Tower, Toy, Human hair, Human head, Human hand, Sports uniform, Human arm, Television"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L11_V021\238.json,"Clothing, Man, Flag, Human face, Person, Shirt, Poster, Glasses, Woman, Skyscraper, Human hand, Billboard, Girl, Human hair, Human head, Tower, Sports uniform, Human body, Human arm, Television"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L07_V017\160.json,"Clothing, Person, Woman, Sculpture, Poster, Man, Human face, Human head, Flower, Mammal, Plant, Tree, Human body, Fish, Building, Vehicle, Girl, Human arm"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L10_V025\357.json,"Building, Person, Vehicle, Mammal, Clothing, Swimming pool, Billboard, Car, Plant, Land vehicle, Man, Poster, Sports equipment, Wheel, Scoreboard, Watercraft, Toy, Flag"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V018\245.json,"Flag, Clothing, Toy, Candy, Poster, Airplane, Dice, Ball, Fashion accessory, Food, Aircraft, Sports uniform, Tie, Kite, Person, Stop sign, Traffic sign, Box, Weapon, Office supplies"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L11_V001\280.json,"Building, Person, Window, Toy, Clothing, Table, Furniture, Man, Mammal, Office supplies, Poster, House, Chair, Tree, Auto part, Curtain, Vehicle, Traffic light, Pen, Land vehicle"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V021\111.json,"Building, Tree, Person, Billboard, Plant, Vehicle, House, Land vehicle, Window, Car, Poster, Furniture, Clothing, Mammal, Man, Chair, Boat"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L01_V007\211.json,"Clothing, Human face, Person, Man, Skyscraper, Shirt, Glasses, Tower, Human hair, Poster, Human head, Human hand, Human arm, Boy, Billboard, Building, Book, Human body, Trousers, Picture frame"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V026\353.json,"Beehive, Plant, Honeycomb, Tree, Vehicle, Swimming pool, Boat, Building, House, Watercraft, Barge, Land vehicle, Palm tree, Flower, Car, Poster, Marine invertebrates, Window, Skyscraper"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V012\264.json,"Clothing, Man, Human face, Person, Skyscraper, Tower, Building, Human hair, Glasses, Shirt, Human head, Human hand, Boy, Human arm, Sports uniform, Bowling equipment, Window, Human eye, Microphone, Poster"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L01_V031\318.json,"Person, Sports equipment, Man, Clothing, Boy, Sports uniform, Mammal, Toy, Woman, Human body"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L04_V019\178.json,"Human face, Woman, Clothing, Poster, Building, Person, Street light, Girl, Human head, Human arm, Human hand, Human hair, Human eye, Human mouth, Dress, Billboard, Human body, Food, Window, Human nose"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L09_V008\287.json,"Human face, Man, Clothing, Woman, Boy, Poster, Person, Toy, Human head, Fashion accessory, Flag, Girl, Mammal, Hat"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V007\312.json,"Man, Person, Shirt, Clothing, Human face, Glasses, Car, Toy, Land vehicle, Skyscraper, Human hair, Vehicle, Human head, Human hand, Mammal, Human arm, Tower, Sports uniform, Building, Boy"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V010\258.json,"Clothing, Man, Flag, Human face, Woman, Person, Shirt, Skyscraper, Tower, Poster, Billboard, Girl, Human hair, Human head, Footwear, Human arm, Sports uniform, Human body, Boy, Human hand"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L10_V007\306.json,"Man, Human face, Shirt, Clothing, Person, Skyscraper, Tower, Human hair, Human hand, Human head, Bowling equipment, Human arm, Human eye, Human nose, Window, Suit, Building, Human body, Poster, Billboard"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V010\257.json,"Man, Clothing, Human face, Person, Flag, Shirt, Billboard, Skyscraper, Poster, Woman, Tower, Human hair, Human head, Toy, Human arm, Human body, Human hand, Girl, Building, Sunglasses"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V031\272.json,"Bicycle, Clothing, Man, Bicycle helmet, Human face, Person, Car, Unicycle, Segway, Footwear, Sports equipment, Skyscraper, Football helmet, Tower, Wheel, Glasses, Football, Bicycle wheel, Human hair, Helmet"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L03_V017\247.json,"Person, Ball, Clothing, Man, Sports equipment, Mammal, Sports uniform, Swimming pool, Woman"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L06_V003\242.json,"Tree, Man, Clothing, Person, Plant, Human head, Poster, Window, Human face, Human hair, Human body, Vehicle, Human arm, Footwear, Mammal, Building, Land vehicle, Woman, Sports uniform, Human leg"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L10_V028\303.json,"Clothing, Man, Person, Human face, Boy, Sports uniform, Human head, Toy, Woman, Human hair, Human arm, Trousers, Footwear, Human leg, Human body, Shorts, Human hand, Lifejacket, Girl, Shirt"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L11_V008\244.json,"Clothing, Human face, Person, Man, Shirt, Glasses, Guitar, Human hair, Human head, Musical instrument, Skyscraper, Billboard, Human arm, Suit, Book, Human eye, Building, Poster, Tree, Traffic sign"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L10_V027\149.json,"Human face, Clothing, Footwear, Woman, Person, Man, Girl, Human head, Doll"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L07_V006\253.json,"Clothing, Person, Man, Boy, Poster, Human face, Woman, Footwear, Sports uniform, Girl, Human head, Shorts, Human body, Dress, Human hair, Ball, Billboard, Furniture, Toy"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V024\266.json,"Bicycle helmet, Woman, Human face, Clothing, Person, Helmet, Poster, Man, Sports equipment, Sports uniform, Girl, Sunglasses, Human arm, Dress, Toy, Human hair, Human head, Football helmet, Human body, Billboard"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L01_V025\205.json,"Person, Man, Toy, Sports uniform, Clothing, Mammal, Sports equipment, Football"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V020\004.json,"Clothing, Guitar, Skyscraper, Poster, Person, Auto part, Tower, Mobile phone, Wheel, Musical instrument, Car, Human body, Vehicle, Land vehicle, Man, Flag, Window, Human arm, Book, Building"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L12_V002\157.json,"Human face, Woman, Dress, Clothing, Poster, Girl, Window, Television, Human head, Picture frame, Person, Building, Human arm, Human hair, Human hand, Tree, Fashion accessory, Human eye, Food, Human nose"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L09_V003\284.json,"Human face, Man, Clothing, Person, Woman, Human hair, Human hand, Human arm, Human head, Boy, Human body, Dress, Sports uniform, Girl, Sports equipment, Footwear, Poster, Human ear, Jeans"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L08_V013\174.json,"Tree, Bench, Plant, House, Building, Land vehicle, Furniture, Palm tree, Porch, Footwear, Vehicle, Houseplant, Car, Maple, Table"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L07_V021\231.json,"Window, Building, House, Clothing, Person, Furniture, Lamp, Lantern, Mammal, Door, Chair, Man, Poster, Land vehicle, Human body, Vehicle, Picture frame, Toy, Mirror, Bowling equipment"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V011\358.json,"Man, Clothing, Human face, Shirt, Toy, Flag, Skyscraper, Glasses, Person, Tower, Human hair, Human arm, Human head, Tie, Poster, Suit, Tree, Human hand, Mammal, Human body"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V018\275.json,"Human face, Woman, Clothing, Person, Girl, Poster, Television, Man, Human hair, Dress, Wheel, Human head, Human hand, Tire, Land vehicle, Human eye, Human body, Food, Toy"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L01_V028\240.json,"Football, Human face, Clothing, Woman, Person, Poster, Girl, Man, Billboard, Human head, Television, Boy, Human arm, Sports uniform, Human hair, Sports equipment, Human eye, Human hand, Ball, Toy"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V006\389.json,"Man, Clothing, Human face, Person, Tower, Shirt, Skyscraper, Boy, Jeans, Footwear, Woman, Girl, Human head, Human hair"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L09_V008\280.json,"Human face, Person, Clothing, Woman, Girl, Man, Human hair, Footwear, Human head, Human arm, Mammal, Poster, Television, Sports uniform, Human body, Toy, Boy"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V028\021.json,"Man, Clothing, Woman, Footwear, Human face, Person, Boy, Tree, Human hair, Girl, Jeans"
D:\AIC 2024\chatKPT-2024-AIC-HCMC\data\batch1\object\L07_V019\223.json,"Dress, Human face, Woman, Clothing, Man, Person, Glasses, Girl, Fashion accessory, Footwear, Human head, Human arm, Poster, Human body, Human hair, Picture frame"
